Method Time Sample
Cadastra-Filmes-OTIMIZADO 0 385000
Cadastra-Filmes-OTIMIZADO 0 386000
Cadastra-Filmes-OTIMIZADO 0 387000
Cadastra-Filmes-OTIMIZADO 0 388000
Cadastra-Filmes-OTIMIZADO 0 389000
Cadastra-Filmes-OTIMIZADO 0 390000
Cadastra-Filmes-OTIMIZADO 0 391000
Cadastra-Filmes-OTIMIZADO 0 392000
Cadastra-Filmes-OTIMIZADO 0 393000
Cadastra-Filmes-OTIMIZADO 0 394000
Cadastra-Filmes-OTIMIZADO 0 395000
Cadastra-Filmes-OTIMIZADO 0 396000
Cadastra-Filmes-OTIMIZADO 0 397000
Cadastra-Filmes-OTIMIZADO 0 398000
Cadastra-Filmes-OTIMIZADO 0 399000
Cadastra-Filmes-OTIMIZADO 0 400000
Cadastra-Filmes-OTIMIZADO 0 401000
Cadastra-Filmes-OTIMIZADO 0 402000
Cadastra-Filmes-OTIMIZADO 0 403000
Cadastra-Filmes-OTIMIZADO 0 404000
Cadastra-Filmes-OTIMIZADO 0 405000
Cadastra-Filmes-OTIMIZADO 0 406000
Cadastra-Filmes-OTIMIZADO 0 407000
Cadastra-Filmes-OTIMIZADO 0 408000
Cadastra-Filmes-OTIMIZADO 0 409000
Cadastra-Filmes-OTIMIZADO 0 410000
Cadastra-Filmes-OTIMIZADO 0 411000
Cadastra-Filmes-OTIMIZADO 0 412000
Cadastra-Filmes-OTIMIZADO 0 413000
Cadastra-Filmes-OTIMIZADO 0 414000
Cadastra-Filmes-OTIMIZADO 0 415000
Cadastra-Filmes-OTIMIZADO 0 416000
Cadastra-Filmes-OTIMIZADO 0 417000
Cadastra-Filmes-OTIMIZADO 0 418000
Cadastra-Filmes-OTIMIZADO 0 419000
Cadastra-Filmes-OTIMIZADO 0 420000
Cadastra-Filmes-OTIMIZADO 0 421000
Cadastra-Filmes-OTIMIZADO 0 422000
Cadastra-Filmes-OTIMIZADO 0 423000
Cadastra-Filmes-OTIMIZADO 0 424000
Cadastra-Filmes-OTIMIZADO 0 425000
Cadastra-Filmes-OTIMIZADO 0 426000
Cadastra-Filmes-OTIMIZADO 0 427000
Cadastra-Filmes-OTIMIZADO 0 428000
Cadastra-Filmes-OTIMIZADO 0 429000
Cadastra-Filmes-OTIMIZADO 0 430000
Cadastra-Filmes-OTIMIZADO 0 431000
Cadastra-Filmes-OTIMIZADO 0 432000
Cadastra-Filmes-OTIMIZADO 0 433000
Cadastra-Filmes-OTIMIZADO 0 434000
Cadastra-Filmes-OTIMIZADO 0 435000
Cadastra-Filmes-OTIMIZADO 0 436000
Cadastra-Filmes-OTIMIZADO 0 437000
Cadastra-Filmes-OTIMIZADO 0 438000
Cadastra-Filmes-OTIMIZADO 0 439000
Cadastra-Filmes-OTIMIZADO 0 440000
Cadastra-Filmes-OTIMIZADO 0 441000
Cadastra-Filmes-OTIMIZADO 0 442000
Cadastra-Filmes-OTIMIZADO 0 443000
Cadastra-Filmes-OTIMIZADO 0 444000
Cadastra-Filmes-OTIMIZADO 0 445000
Cadastra-Filmes-OTIMIZADO 0 446000
Cadastra-Filmes-OTIMIZADO 0 447000
Cadastra-Filmes-OTIMIZADO 0 448000
Cadastra-Filmes-OTIMIZADO 0 449000
Cadastra-Filmes-OTIMIZADO 0 450000
Cadastra-Filmes-OTIMIZADO 0 451000
Cadastra-Filmes-OTIMIZADO 0 452000
Cadastra-Filmes-OTIMIZADO 0 453000
Cadastra-Filmes-OTIMIZADO 0 454000
Cadastra-Filmes-OTIMIZADO 0 455000
Cadastra-Filmes-OTIMIZADO 0 456000
Cadastra-Filmes-OTIMIZADO 0 457000
Cadastra-Filmes-OTIMIZADO 0 458000
Cadastra-Filmes-OTIMIZADO 0 459000
Cadastra-Filmes-OTIMIZADO 0 460000
Cadastra-Filmes-OTIMIZADO 0 461000
Cadastra-Filmes-OTIMIZADO 0 462000
Cadastra-Filmes-OTIMIZADO 0 463000
Cadastra-Filmes-OTIMIZADO 0 464000
Cadastra-Filmes-OTIMIZADO 0 465000
Cadastra-Filmes-OTIMIZADO 0 466000
Cadastra-Filmes-OTIMIZADO 0 467000
Cadastra-Filmes-OTIMIZADO 0 468000
Cadastra-Filmes-OTIMIZADO 0 469000
Cadastra-Filmes-OTIMIZADO 0 470000
Cadastra-Filmes-OTIMIZADO 0 471000
Cadastra-Filmes-OTIMIZADO 0 472000
Cadastra-Filmes-OTIMIZADO 0 473000
Cadastra-Filmes-OTIMIZADO 5 474000
Cadastra-Filmes-OTIMIZADO 0 475000
Cadastra-Filmes-OTIMIZADO 0 476000
